category,brand,name,url,image_url,volume,net_weight,scraped_date
cave,Nikka,Whisky From The Barrel,https://www.extime.com/fr/paris/product/whisky-from-the-barrel-100901345,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_98b8e44f8ee6945b2b509b381afea8d1_98b8e44.JPEG&w=828&q=100,,,2025-03-20 12:05:21
cave,Fonbelle,Tour Eiffel Brandy,https://www.extime.com/fr/paris/product/tour-eiffel-brandy-100903042,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_c924a8b77814fb13bf6161cae3132649_c924a8b.JPEG&w=828&q=100,,,2025-03-20 12:05:21
cave,Château Le Coteau,Margaux - Cuvée Graveline,https://www.extime.com/fr/paris/product/margaux-cuvee-graveline-100900205,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_b5ca7c81280aec0b091f71c694d35cb0_b5ca7c8.JPEG&w=828&q=100,,,2025-03-20 12:05:21
cave,Château Lafite Rothschild,Pauillac 2017,https://www.extime.com/fr/paris/product/chateau-lafite-rothschild-pauillac-83941552,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_4cf26376990389fcfdbe777e88823402_4cf2637.JPEG&w=828&q=100,,,2025-03-20 12:05:21
cave,Baileys,Liqueur Arôme Caramel,https://www.extime.com/fr/paris/product/liqueur-arome-caramel-100899855,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_20cb43ce5c0c82258481369a8c0aaaa1_20cb43c.JPEG&w=828&q=100,,,2025-03-20 12:05:21
cave,Johnnie Walker,Black Label Triple Cask Blended Scotch Whisky Travel Exclusive,https://www.extime.com/fr/paris/product/black-label-triple-cask-blended-scotch-whisky-travel-exclusive-100903087,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_9bfe7c2a8e2a5780f88dfce48d1e9752_9bfe7c2.JPEG&w=828&q=100,,,2025-03-20 12:05:21
cave,Emotion De Provence,Coteaux Varois,https://www.extime.com/fr/paris/product/coteaux-varois-100900061,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_e3ae8873bceb757a278ed27305162316_e3ae887.JPEG&w=828&q=100,,,2025-03-20 12:05:21
cave,Jack Daniel's,Gentleman Jack,https://www.extime.com/fr/paris/product/gentleman-jack-83931330,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_409b090fb12f2a958eda4352b4634073_409b090.JPEG&w=828&q=100,,,2025-03-20 12:05:21
cave,Jack Daniel's,Tennessee Apple,https://www.extime.com/fr/paris/product/tennessee-apple-100899128,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_722a0b7784fb992212f885ee3cfcd8fc_722a0b7.JPEG&w=828&q=100,,,2025-03-20 12:05:21
cave,Castarede,Bas-Armagnac XO 20 Ans D'âge,https://www.extime.com/fr/paris/product/bas-armagnac-xo-20-ans-dage-100899176,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_2b929ccc99b2211e65a7662b2c7c9aae_2b929cc.JPEG&w=828&q=100,,,2025-03-20 12:05:21
cave,Château Cavale Blanche,Bordeaux - Cuvée Saint-Michel,https://www.extime.com/fr/paris/product/chateau-cavale-cuvee-saint-michel-83931885,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_725158a04474a4852a96e483070bc093_725158a.JPEG&w=828&q=100,,,2025-03-20 12:05:21
cave,Grant's,Triple Wood Blended Scotch Whisky,https://www.extime.com/fr/paris/product/triple-wood-blended-scotch-whisky-100902925,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_d54d694c9a804dc166ade7154db5a68f_d54d694.JPEG&w=828&q=100,,,2025-03-20 12:05:21
cave,Ruinart,Blanc de Blancs - Étui Seconde Peau,https://www.extime.com/fr/paris/product/blanc-de-blancs-etui-seconde-peau-100901433,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_c56a905ba013af989b60eecda8fd0e15_c56a905.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Johnnie Walker,Coffret Duo - Whisky Black Label,https://www.extime.com/fr/paris/product/coffret-duo-whisky-black-label-100360004,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_c914644a52ce9723dde9f5ff8704bdd7_c914644.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Clos De L'Oratoire Des Papes,Châteauneuf-du-Pape - Clos de l'Oratoire des Papes,https://www.extime.com/fr/paris/product/chateauneuf-du-pape-clos-de-loratoire-des-papes-100878630,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_fadfb774241cc5f01f1f76a3a35f2034_fadfb77.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Ricard,2 Liqueur France Pastis de Marseille - Miniature,https://www.extime.com/fr/paris/product/2-liqueur-france-pastis-de-marseille-miniature-100902945,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_22e182a7053ae189b33e677e7b40f1a7_22e182a.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Johnnie Walker,Black Label Blended Scotch Whisky,https://www.extime.com/fr/paris/product/black-label-blended-scotch-whisky-100878280,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_753ee362eff782511a7dfe71fe271598_753ee36.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Taittinger,Brut Réserve,https://www.extime.com/fr/paris/product/brut-a-la-francaise-83931951,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_f6838e484416ba9e44c69af97e5eb6a0_f6838e4.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Baileys,Liqueur Original Irish Cream,https://www.extime.com/fr/paris/product/liqueur-original-irish-cream-100899981,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_7dea9d7045fa7f62381afeb0242e1afd_7dea9d7.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Château De Seguin,Bordeaux Supérieur,https://www.extime.com/fr/paris/product/chateau-de-seguin-83932085,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_7596c5d4ddf388ad250921905e59492a_7596c5d.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Chivas,Coffret Duo - Blended Scotch Whisky - 12 Ans,https://www.extime.com/fr/paris/product/coffret-duo-blended-scotch-whisky-12-ans-100902121,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_b0f2f2bd4bf4cd8ec0ae52ddb3d3738e_b0f2f2b.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Chivas,Regal 12 Year Old Blended Scotch Whisky,https://www.extime.com/fr/paris/product/regal-12-year-old-blended-scotch-whisky-100376705,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_99d9179d5ec31fa1baeadfa70760633a_99d9179.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Absolut,Vodka Original,https://www.extime.com/fr/paris/product/vodka-original-100903138,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_42ac7c88839953ba0399022d55464588_42ac7c8.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Veuve Clicquot,Carte Jaune,https://www.extime.com/fr/paris/product/yellow-label-83931642,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_810972f03c09663019e95bde4af3a733_810972f.PNG&w=828&q=100,,,2025-03-20 12:05:25
cave,Château De Beaucastel,Châteauneuf-du-Pape,https://www.extime.com/fr/paris/product/chateauneuf-du-pape-100901601,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_4789cc69cbe3cd931d3c5f2556dd3432_4789cc6.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Château Magnol,Haut-Médoc,https://www.extime.com/fr/paris/product/haut-medoc-100900149,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_c6805421d740860e9c816f5924f127b5_c680542.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Monkey Shoulder,The Original - Batch 27 Blended Malt Scotch Whisky,https://www.extime.com/fr/paris/product/original-blended-malt-scotch-whisky-100878344,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_c1fe477a8f1d2db3d3ab917d0da30684_c1fe477.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Aegerter,Bourgogne Vieilles Vignes,https://www.extime.com/fr/paris/product/bourgogne-vieilles-vignes-100899306,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_84e81c8a2f7b15f595f8d22d20146fa0_84e81c8.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Johnnie Walker,Blend écossais Blue Label,https://www.extime.com/fr/paris/product/blend-ecossais-blue-label-83931672,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_58b3514a2190b78a665a9afaa25ae7e5_58b3514.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Taittinger,Brut Réserve - Coffret Duo 2 bouteilles,https://www.extime.com/fr/paris/product/brut-reserve-2-pack-champagne-83931949,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_863d902e6136563fc8b12851394f330f_863d902.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,J & B,Coffret Duo,https://www.extime.com/fr/paris/product/coffret-duo-100901704,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_614aabc4107925cbc9d6e6a8928c40ed_614aabc.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Johnnie Walker,Blend écossais Gold Label Reserve,https://www.extime.com/fr/paris/product/blend-ecossais-gold-label-reserve-83931953,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_2c9f64ef1d6e6f98c77fa39bfed3f820_2c9f64e.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Château Lapelletrie,Saint-Emilion Grand Cru,https://www.extime.com/fr/paris/product/chateau-lapelletrie-83931703,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_eec40d8b3005251b8a13f6e148b6d767_eec40d8.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Johnnie Walker,Blend écossais Red Label,https://www.extime.com/fr/paris/product/blend-ecossais-red-label-100899141,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_275551112a520efb2bca095e612a8f0e_2755511.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Ricard,Liqueur France Pastis de Marseille,https://www.extime.com/fr/paris/product/liqueur-france-pastis-de-marseille-100899651,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_416d12f07bfab2bb70d2cfd119f98403_416d12f.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Château Vieux Guinot,Saint-Emilion Grand Cru - La Petite Chapelle,https://www.extime.com/fr/paris/product/saint-emilion-grand-cru-la-petite-chapelle-100899978,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_444fef7487248a365f949e718958117c_444fef7.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Moët & Chandon,Brut Impérial,https://www.extime.com/fr/paris/product/brut-imperial-100899711,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_fb8e49252bbc052701d72b2b345a6b11_fb8e492.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Ballantine's,Finest Blended Scotch Whisky - Pack de 2,https://www.extime.com/fr/paris/product/finest-blended-scotch-whisky-pack-de-2-100878058,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_33c109018ad409c74f897cd3baba6e03_33c1090.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,CHÂTEAU BATAILLEY,Pauillac,https://www.extime.com/fr/paris/product/pauillac-100901711,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_c3bcbbb9ab3a4fc0d7dd1128495c579a_c3bcbbb.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Glenlivet,Triple Cask Matured Distiller's Reserve Single Malt Scotch Whisky,https://www.extime.com/fr/paris/product/single-malt-whisky-scotland-master-distillers-reserve-bottle-83931777,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_ad6003ed52c5a267574ffaf9a3bc8a06_ad6003e.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Ricard,Liqueur France Pastis de Marseille,https://www.extime.com/fr/paris/product/liqueur-france-pastis-de-marseille-100903330,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_7630b0f304e41b81f078b1281e92992a_7630b0f.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Ruinart,R de Ruinart - Étui Seconde Peau,https://www.extime.com/fr/paris/product/r-de-ruinart-etui-seconde-peau-100899063,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_7c4b4045904902e533516bf71152488e_7c4b404.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Pascal Jolivet,IGP Val de Loire - Attitude Sauvignon Blanc,https://www.extime.com/fr/paris/product/igp-val-de-loire-attitude-sauvignon-blanc-100899203,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_efd4ebb2dea80f6d6bc55d6cbb51aa16_efd4ebb.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Macallan,Colour Collection 18 ANS,https://www.extime.com/fr/paris/product/colour-collection-18-ans-100899500,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_6861ac047021989bb261df2acb12ea9c_6861ac0.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Château De Valois,Pomerol,https://www.extime.com/fr/paris/product/chateau-de-valois-pomerol-83931704,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_f2594d47a6153aa4a133723340ce2385_f2594d4.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,J & B,Blend écossais Rare,https://www.extime.com/fr/paris/product/blend-ecossais-rare-100902412,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_5d04c8c74f475bbf4968f046b2a79752_5d04c8c.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Château De Mons,Bordeaux,https://www.extime.com/fr/paris/product/bordeaux-100903242,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_cfa02f7326673385afb8a3b29a1a97eb_cfa02f7.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Dom Pérignon,Vintage - Sous coffret,https://www.extime.com/fr/paris/product/dom-perignon-83931794,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_87942f5aa3effb35bc11dbe7bcda9bc1_87942f5.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Nikka,Whisky From The Barrel,https://www.extime.com/fr/paris/product/whisky-from-the-barrel-100901345,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_98b8e44f8ee6945b2b509b381afea8d1_98b8e44.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Fonbelle,Tour Eiffel Brandy,https://www.extime.com/fr/paris/product/tour-eiffel-brandy-100903042,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_c924a8b77814fb13bf6161cae3132649_c924a8b.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Château Le Coteau,Margaux - Cuvée Graveline,https://www.extime.com/fr/paris/product/margaux-cuvee-graveline-100900205,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_b5ca7c81280aec0b091f71c694d35cb0_b5ca7c8.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Château Lafite Rothschild,Pauillac 2017,https://www.extime.com/fr/paris/product/chateau-lafite-rothschild-pauillac-83941552,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_4cf26376990389fcfdbe777e88823402_4cf2637.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Baileys,Liqueur Arôme Caramel,https://www.extime.com/fr/paris/product/liqueur-arome-caramel-100899855,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_20cb43ce5c0c82258481369a8c0aaaa1_20cb43c.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Johnnie Walker,Black Label Triple Cask Blended Scotch Whisky Travel Exclusive,https://www.extime.com/fr/paris/product/black-label-triple-cask-blended-scotch-whisky-travel-exclusive-100903087,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_9bfe7c2a8e2a5780f88dfce48d1e9752_9bfe7c2.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Emotion De Provence,Coteaux Varois,https://www.extime.com/fr/paris/product/coteaux-varois-100900061,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_e3ae8873bceb757a278ed27305162316_e3ae887.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Jack Daniel's,Gentleman Jack,https://www.extime.com/fr/paris/product/gentleman-jack-83931330,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_409b090fb12f2a958eda4352b4634073_409b090.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Jack Daniel's,Tennessee Apple,https://www.extime.com/fr/paris/product/tennessee-apple-100899128,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_722a0b7784fb992212f885ee3cfcd8fc_722a0b7.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Castarede,Bas-Armagnac XO 20 Ans D'âge,https://www.extime.com/fr/paris/product/bas-armagnac-xo-20-ans-dage-100899176,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_2b929ccc99b2211e65a7662b2c7c9aae_2b929cc.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Château Cavale Blanche,Bordeaux - Cuvée Saint-Michel,https://www.extime.com/fr/paris/product/chateau-cavale-cuvee-saint-michel-83931885,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_725158a04474a4852a96e483070bc093_725158a.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Grant's,Triple Wood Blended Scotch Whisky,https://www.extime.com/fr/paris/product/triple-wood-blended-scotch-whisky-100902925,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_d54d694c9a804dc166ade7154db5a68f_d54d694.JPEG&w=828&q=100,,,2025-03-20 12:05:25
cave,Ruinart,Blanc de Blancs - Étui Seconde Peau,https://www.extime.com/fr/paris/product/blanc-de-blancs-etui-seconde-peau-100901433,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_c56a905ba013af989b60eecda8fd0e15_c56a905.JPEG&w=828&q=100,,,2025-03-20 12:05:29
cave,Johnnie Walker,Coffret Duo - Whisky Black Label,https://www.extime.com/fr/paris/product/coffret-duo-whisky-black-label-100360004,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_c914644a52ce9723dde9f5ff8704bdd7_c914644.JPEG&w=828&q=100,,,2025-03-20 12:05:29
cave,Clos De L'Oratoire Des Papes,Châteauneuf-du-Pape - Clos de l'Oratoire des Papes,https://www.extime.com/fr/paris/product/chateauneuf-du-pape-clos-de-loratoire-des-papes-100878630,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_fadfb774241cc5f01f1f76a3a35f2034_fadfb77.JPEG&w=828&q=100,,,2025-03-20 12:05:29
cave,Ricard,2 Liqueur France Pastis de Marseille - Miniature,https://www.extime.com/fr/paris/product/2-liqueur-france-pastis-de-marseille-miniature-100902945,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_22e182a7053ae189b33e677e7b40f1a7_22e182a.JPEG&w=828&q=100,,,2025-03-20 12:05:29
cave,Johnnie Walker,Black Label Blended Scotch Whisky,https://www.extime.com/fr/paris/product/black-label-blended-scotch-whisky-100878280,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_753ee362eff782511a7dfe71fe271598_753ee36.JPEG&w=828&q=100,,,2025-03-20 12:05:29
cave,Taittinger,Brut Réserve,https://www.extime.com/fr/paris/product/brut-a-la-francaise-83931951,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_f6838e484416ba9e44c69af97e5eb6a0_f6838e4.JPEG&w=828&q=100,,,2025-03-20 12:05:29
cave,Baileys,Liqueur Original Irish Cream,https://www.extime.com/fr/paris/product/liqueur-original-irish-cream-100899981,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_7dea9d7045fa7f62381afeb0242e1afd_7dea9d7.JPEG&w=828&q=100,,,2025-03-20 12:05:29
cave,Château De Seguin,Bordeaux Supérieur,https://www.extime.com/fr/paris/product/chateau-de-seguin-83932085,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_7596c5d4ddf388ad250921905e59492a_7596c5d.JPEG&w=828&q=100,,,2025-03-20 12:05:29
cave,Chivas,Coffret Duo - Blended Scotch Whisky - 12 Ans,https://www.extime.com/fr/paris/product/coffret-duo-blended-scotch-whisky-12-ans-100902121,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_b0f2f2bd4bf4cd8ec0ae52ddb3d3738e_b0f2f2b.JPEG&w=828&q=100,,,2025-03-20 12:05:29
cave,Chivas,Regal 12 Year Old Blended Scotch Whisky,https://www.extime.com/fr/paris/product/regal-12-year-old-blended-scotch-whisky-100376705,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_99d9179d5ec31fa1baeadfa70760633a_99d9179.JPEG&w=828&q=100,,,2025-03-20 12:05:29
cave,Absolut,Vodka Original,https://www.extime.com/fr/paris/product/vodka-original-100903138,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_42ac7c88839953ba0399022d55464588_42ac7c8.JPEG&w=828&q=100,,,2025-03-20 12:05:29
cave,Veuve Clicquot,Carte Jaune,https://www.extime.com/fr/paris/product/yellow-label-83931642,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_810972f03c09663019e95bde4af3a733_810972f.PNG&w=828&q=100,,,2025-03-20 12:05:29
cave,Château De Beaucastel,Châteauneuf-du-Pape,https://www.extime.com/fr/paris/product/chateauneuf-du-pape-100901601,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_4789cc69cbe3cd931d3c5f2556dd3432_4789cc6.JPEG&w=828&q=100,,,2025-03-20 12:05:29
cave,Château Magnol,Haut-Médoc,https://www.extime.com/fr/paris/product/haut-medoc-100900149,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_c6805421d740860e9c816f5924f127b5_c680542.JPEG&w=828&q=100,,,2025-03-20 12:05:29
cave,Monkey Shoulder,The Original - Batch 27 Blended Malt Scotch Whisky,https://www.extime.com/fr/paris/product/original-blended-malt-scotch-whisky-100878344,/_next/image?url=https%3A%2F%2Fd1kvfoyrif6wzg.cloudfront.net%2Fassets%2Fimages%2F655%2F60238%2Fnone_c1fe477a8f1d2db3d3ab917d0da30684_c1fe477.JPEG&w=828&q=100,,,2025-03-20 12:05:29
